scene,row_index,event_id,referent_name,panel_id,gt_x,gt_y,projection_valid,status
scene1,127,scene1_128,cargo1,P1,936.83,788.93,True,point_evaluable
scene1,127,scene1_128,cargo1,P2,946.14,821.69,True,point_evaluable
scene1,127,scene1_128,cargo1,P3,1008.30,969.87,True,point_evaluable
scene1,128,scene1_129,cargo1,P1,916.50,713.43,True,point_evaluable
scene1,128,scene1_129,cargo1,P2,945.49,747.22,True,point_evaluable
scene1,128,scene1_129,cargo1,P3,936.55,784.12,True,point_evaluable
scene1,129,scene1_130,cargo1,P1,945.02,758.21,True,point_evaluable
scene1,129,scene1_130,cargo1,P2,952.92,786.59,True,point_evaluable
scene1,129,scene1_130,cargo1,P3,951.70,800.93,True,point_evaluable
scene1,130,scene1_131,cargo2,P1,1098.97,895.81,True,point_evaluable
scene1,130,scene1_131,cargo2,P2,1110.74,895.88,True,point_evaluable
scene1,130,scene1_131,cargo2,P3,1460.09,909.21,True,point_evaluable
scene1,131,scene1_132,cargo1,P1,920.82,780.76,True,point_evaluable
scene1,131,scene1_132,cargo1,P2,904.13,811.73,True,point_evaluable
scene1,131,scene1_132,cargo1,P3,897.86,828.51,True,point_evaluable
scene1,132,scene1_133,cargo1,P1,952.34,816.49,True,point_evaluable
scene1,132,scene1_133,cargo1,P2,946.77,824.29,True,point_evaluable
scene1,132,scene1_133,cargo1,P3,948.65,827.84,True,point_evaluable
scene1,133,scene1_134,cargo2,P1,1110.64,911.27,True,point_evaluable
scene1,133,scene1_134,cargo2,P2,1143.22,910.23,True,point_evaluable
scene1,133,scene1_134,cargo2,P3,1456.45,873.45,True,point_evaluable
scene1,134,scene1_135,cargo1,P1,940.35,826.69,True,point_evaluable
scene1,134,scene1_135,cargo1,P2,942.42,831.82,True,point_evaluable
scene1,134,scene1_135,cargo1,P3,1075.69,1059.86,True,point_evaluable
scene1,135,scene1_136,cargo1,P1,942.73,835.25,True,point_evaluable
scene1,135,scene1_136,cargo1,P2,944.96,841.64,True,point_evaluable
scene1,135,scene1_136,cargo1,P3,944.97,849.13,True,point_evaluable
scene1,136,scene1_137,cargo1,P1,909.72,838.76,True,point_evaluable
scene1,136,scene1_137,cargo1,P2,903.90,849.07,True,point_evaluable
scene1,136,scene1_137,cargo1,P3,1059.13,911.79,True,point_evaluable
scene1,137,scene1_138,cargo2,P1,1154.52,889.78,True,point_evaluable
scene1,137,scene1_138,cargo2,P2,1092.13,915.39,True,point_evaluable
scene1,137,scene1_138,cargo2,P3,1112.87,918.64,True,point_evaluable
scene1,138,scene1_139,building1,P1,806.41,919.68,True,point_evaluable
scene1,138,scene1_139,building1,P2,821.29,921.15,True,point_evaluable
scene1,138,scene1_139,building1,P3,363.15,839.11,True,point_evaluable
scene1,139,scene1_140,building6,P1,976.35,877.53,True,point_evaluable
scene1,139,scene1_140,building6,P2,988.82,893.61,True,point_evaluable
scene1,139,scene1_140,building6,P3,984.06,897.10,True,point_evaluable
scene1,140,scene1_141,building8,P1,1136.44,887.86,True,point_evaluable
scene1,140,scene1_141,building8,P2,1119.68,905.95,True,point_evaluable
scene1,140,scene1_141,building8,P3,1128.79,912.67,True,point_evaluable
scene1,141,scene1_142,cargo2,P1,1092.92,945.08,True,point_evaluable
scene1,141,scene1_142,cargo2,P2,1094.52,927.65,True,point_evaluable
scene1,141,scene1_142,cargo2,P3,1097.20,923.88,True,point_evaluable
scene1,142,scene1_143,helicopter2,P1,1048.28,842.89,True,point_evaluable
scene1,142,scene1_143,helicopter2,P2,1069.59,846.52,True,point_evaluable
scene1,142,scene1_143,helicopter2,P3,1216.61,813.61,True,point_evaluable
scene1,143,scene1_144,cargo1,P1,918.65,820.90,True,point_evaluable
scene1,143,scene1_144,cargo1,P2,908.69,837.84,True,point_evaluable
scene1,143,scene1_144,cargo1,P3,901.46,851.42,True,point_evaluable
scene1,144,scene1_145,cargo2,P1,1092.69,875.41,True,point_evaluable
scene1,144,scene1_145,cargo2,P2,1094.94,873.98,True,point_evaluable
scene1,144,scene1_145,cargo2,P3,1100.36,876.14,True,point_evaluable
scene1,145,scene1_146,truck1,P1,825.58,928.06,True,point_evaluable
scene1,145,scene1_146,truck1,P2,701.56,890.30,True,point_evaluable
scene1,145,scene1_146,truck1,P3,628.01,1144.00,True,point_evaluable
scene1,146,scene1_147,cargo1,P1,942.23,884.26,True,point_evaluable
scene1,146,scene1_147,cargo1,P2,950.00,872.85,True,point_evaluable
scene1,146,scene1_147,cargo1,P3,1046.27,822.56,True,point_evaluable
scene1,147,scene1_148,truck1,P1,844.00,913.26,True,point_evaluable
scene1,147,scene1_148,truck1,P2,855.52,935.08,True,point_evaluable
scene1,147,scene1_148,truck1,P3,650.40,891.28,True,point_evaluable
scene1,148,scene1_149,cargo2,P1,1087.07,875.14,True,point_evaluable
scene1,148,scene1_149,cargo2,P2,1109.38,867.37,True,point_evaluable
scene1,148,scene1_149,cargo2,P3,1910.01,989.89,True,point_evaluable
scene1,149,scene1_150,building2,P1,868.84,912.34,True,point_evaluable
scene1,149,scene1_150,building2,P2,848.79,931.96,True,point_evaluable
scene1,149,scene1_150,building2,P3,848.50,947.59,True,point_evaluable
scene1,150,scene1_151,cargo2,P1,1113.90,873.60,True,point_evaluable
scene1,150,scene1_151,cargo2,P2,1119.41,869.56,True,point_evaluable
scene1,150,scene1_151,cargo2,P3,1817.52,995.27,True,point_evaluable
scene1,151,scene1_152,truck1,P1,824.18,899.86,True,point_evaluable
scene1,151,scene1_152,truck1,P2,843.83,906.39,True,point_evaluable
scene1,151,scene1_152,truck1,P3,844.35,920.05,True,point_evaluable
scene1,152,scene1_153,cargo2,P1,1114.33,892.19,True,point_evaluable
scene1,152,scene1_153,cargo2,P2,1115.06,890.94,True,point_evaluable
scene1,152,scene1_153,cargo2,P3,1125.12,882.52,True,point_evaluable
scene1,153,scene1_154,cargo1,P1,926.91,738.04,True,point_evaluable
scene1,153,scene1_154,cargo1,P2,913.62,820.06,True,point_evaluable
scene1,153,scene1_154,cargo1,P3,909.01,813.80,True,point_evaluable
scene1,154,scene1_155,person1,P1,786.79,843.21,True,point_evaluable
scene1,154,scene1_155,person1,P2,781.92,844.44,True,point_evaluable
scene1,154,scene1_155,person1,P3,239.40,851.35,True,point_evaluable
scene1,155,scene1_156,building2,P1,807.53,812.62,True,point_evaluable
scene1,155,scene1_156,building2,P2,805.61,823.77,True,point_evaluable
scene1,155,scene1_156,building2,P3,523.20,785.09,True,point_evaluable
scene1,156,scene1_157,forklift2,P1,871.73,915.26,True,point_evaluable
scene1,156,scene1_157,forklift2,P2,883.63,921.82,True,point_evaluable
scene1,156,scene1_157,forklift2,P3,888.94,922.60,True,point_evaluable
scene1,157,scene1_158,person1,P1,787.79,831.10,True,point_evaluable
scene1,157,scene1_158,person1,P2,757.68,841.08,True,point_evaluable
scene1,157,scene1_158,person1,P3,220.76,784.23,True,point_evaluable
scene1,158,scene1_159,forklift2,P1,842.42,920.94,True,point_evaluable
scene1,158,scene1_159,forklift2,P2,836.99,910.73,True,point_evaluable
scene1,158,scene1_159,forklift2,P3,576.89,1090.65,True,point_evaluable
scene1,159,scene1_160,cargo2,P1,,,False,projection_invalid
scene1,159,scene1_160,cargo2,P2,,,False,projection_invalid
scene1,159,scene1_160,cargo2,P3,,,False,projection_invalid
scene1,160,scene1_161,truck2,P1,,,False,projection_invalid
scene1,160,scene1_161,truck2,P2,58.24,972.38,True,point_evaluable
scene1,160,scene1_161,truck2,P3,678.97,879.47,True,point_evaluable
scene1,161,scene1_162,cargo1,P1,920.93,764.70,True,point_evaluable
scene1,161,scene1_162,cargo1,P2,932.73,809.61,True,point_evaluable
scene1,161,scene1_162,cargo1,P3,930.70,826.41,True,point_evaluable
scene1,162,scene1_163,helicopter2,P1,1086.84,797.79,True,point_evaluable
scene1,162,scene1_163,helicopter2,P2,1088.98,802.12,True,point_evaluable
scene1,162,scene1_163,helicopter2,P3,1418.97,828.59,True,point_evaluable
scene1,163,scene1_164,building8,P1,1106.08,885.13,True,point_evaluable
scene1,163,scene1_164,building8,P2,1157.19,900.14,True,point_evaluable
scene1,163,scene1_164,building8,P3,1621.68,967.04,True,point_evaluable
scene1,164,scene1_165,person1,P1,791.97,883.09,True,point_evaluable
scene1,164,scene1_165,person1,P2,802.16,882.25,True,point_evaluable
scene1,164,scene1_165,person1,P3,796.03,880.24,True,point_evaluable
scene1,165,scene1_166,cargo2,P1,1068.67,904.43,True,point_evaluable
scene1,165,scene1_166,cargo2,P2,1100.01,907.07,True,point_evaluable
scene1,165,scene1_166,cargo2,P3,1111.41,905.86,True,point_evaluable
scene1,166,scene1_167,cargo1,P1,926.08,722.28,True,point_evaluable
scene1,166,scene1_167,cargo1,P2,916.20,799.77,True,point_evaluable
scene1,166,scene1_167,cargo1,P3,984.75,778.67,True,point_evaluable
scene1,167,scene1_168,cargo2,P1,1177.31,889.50,True,point_evaluable
scene1,167,scene1_168,cargo2,P2,1101.29,881.31,True,point_evaluable
scene1,167,scene1_168,cargo2,P3,1120.07,895.04,True,point_evaluable
scene1,168,scene1_169,cargo1,P1,968.51,833.53,True,point_evaluable
scene1,168,scene1_169,cargo1,P2,984.56,840.70,True,point_evaluable
scene1,168,scene1_169,cargo1,P3,1041.66,1014.91,True,point_evaluable
scene1,169,scene1_170,building7,P1,1105.91,831.73,True,point_evaluable
scene1,169,scene1_170,building7,P2,1089.18,844.05,True,point_evaluable
scene1,169,scene1_170,building7,P3,1114.42,849.05,True,point_evaluable
scene1,170,scene1_171,cargo1,P1,948.97,827.63,True,point_evaluable
scene1,170,scene1_171,cargo1,P2,952.10,840.32,True,point_evaluable
scene1,171,scene1_172,person2,P1,812.28,789.87,True,point_evaluable
scene1,171,scene1_172,person2,P2,804.83,833.16,True,point_evaluable
scene1,171,scene1_172,person2,P3,784.35,846.44,True,point_evaluable
scene1,172,scene1_173,cargo1,P1,920.78,806.29,True,point_evaluable
scene1,172,scene1_173,cargo1,P2,926.64,816.16,True,point_evaluable
scene1,172,scene1_173,cargo1,P3,926.09,826.28,True,point_evaluable
scene1,173,scene1_174,building7,P1,1383.55,782.29,True,point_evaluable
scene1,173,scene1_174,building7,P2,1106.24,830.47,True,point_evaluable
scene1,173,scene1_174,building7,P3,1075.22,854.03,True,point_evaluable
scene1,174,scene1_175,cargo2,P1,1609.89,858.85,True,point_evaluable
scene1,174,scene1_175,cargo2,P2,1080.50,866.67,True,point_evaluable
scene1,174,scene1_175,cargo2,P3,1063.90,869.35,True,point_evaluable
scene1,175,scene1_176,helicopter2,P1,1048.34,782.93,True,point_evaluable
scene1,175,scene1_176,helicopter2,P2,1051.22,815.70,True,point_evaluable
scene1,175,scene1_176,helicopter2,P3,1066.39,821.17,True,point_evaluable
scene1,176,scene1_177,building8,P1,1085.44,865.29,True,point_evaluable
scene1,176,scene1_177,building8,P2,1104.44,893.23,True,point_evaluable
scene1,176,scene1_177,building8,P3,1113.95,899.07,True,point_evaluable
scene1,177,scene1_178,cargo1,P1,936.50,809.58,True,point_evaluable
scene1,177,scene1_178,cargo1,P2,926.43,816.34,True,point_evaluable
scene1,177,scene1_178,cargo1,P3,930.17,821.57,True,point_evaluable
scene1,178,scene1_179,cargo1,P1,811.80,825.12,True,point_evaluable
scene1,178,scene1_179,cargo1,P2,869.43,853.12,True,point_evaluable
scene1,178,scene1_179,cargo1,P3,862.72,854.50,True,point_evaluable
scene1,179,scene1_180,cargo1,P1,963.08,837.25,True,point_evaluable
scene1,179,scene1_180,cargo1,P2,969.90,855.73,True,point_evaluable
scene1,179,scene1_180,cargo1,P3,997.00,872.28,True,point_evaluable
scene1,180,scene1_181,cargo1,P1,932.76,805.49,True,point_evaluable
scene1,180,scene1_181,cargo1,P2,922.51,819.42,True,point_evaluable
scene1,180,scene1_181,cargo1,P3,910.40,832.69,True,point_evaluable
scene1,181,scene1_182,cargo2,P1,1080.59,832.45,True,point_evaluable
scene1,181,scene1_182,cargo2,P2,1083.89,830.59,True,point_evaluable
scene1,181,scene1_182,cargo2,P3,1878.20,925.21,True,point_evaluable
scene1,182,scene1_183,cargo1,P1,919.73,759.60,True,point_evaluable
scene1,182,scene1_183,cargo1,P2,908.43,817.02,True,point_evaluable
scene1,182,scene1_183,cargo1,P3,885.90,821.68,True,point_evaluable
scene1,183,scene1_184,cargo1,P1,931.37,768.17,True,point_evaluable
scene1,183,scene1_184,cargo1,P2,928.32,823.18,True,point_evaluable
scene1,183,scene1_184,cargo1,P3,928.58,873.40,True,point_evaluable
scene1,184,scene1_185,cargo2,P1,1117.66,848.76,True,point_evaluable
scene1,184,scene1_185,cargo2,P2,1096.08,854.28,True,point_evaluable
scene1,184,scene1_185,cargo2,P3,1082.17,856.75,True,point_evaluable
scene1,185,scene1_186,building8,P1,1135.82,836.57,True,point_evaluable
scene1,185,scene1_186,building8,P2,1089.70,849.97,True,point_evaluable
scene1,185,scene1_186,building8,P3,1106.02,880.80,True,point_evaluable
scene1,186,scene1_187,building8,P1,1091.83,823.41,True,point_evaluable
scene1,186,scene1_187,building8,P2,1075.11,833.50,True,point_evaluable
scene1,186,scene1_187,building8,P3,1106.62,869.71,True,point_evaluable
scene1,187,scene1_188,cargo2,P1,1055.14,866.97,True,point_evaluable
scene1,187,scene1_188,cargo2,P2,1041.70,874.41,True,point_evaluable
scene1,187,scene1_188,cargo2,P3,1044.85,873.04,True,point_evaluable
scene1,188,scene1_189,building2,P1,809.15,847.27,True,point_evaluable
scene1,188,scene1_189,building2,P2,802.84,894.19,True,point_evaluable
scene1,188,scene1_189,building2,P3,809.31,878.75,True,point_evaluable
scene1,189,scene1_190,cargo2,P1,1100.08,845.29,True,point_evaluable
scene1,189,scene1_190,cargo2,P2,1089.43,862.70,True,point_evaluable
scene1,189,scene1_190,cargo2,P3,1094.66,866.19,True,point_evaluable
scene1,190,scene1_191,building7,P1,1101.28,812.52,True,point_evaluable
scene1,190,scene1_191,building7,P2,1109.62,838.80,True,point_evaluable
scene1,190,scene1_191,building7,P3,1126.55,859.82,True,point_evaluable
scene1,191,scene1_192,cargo1,P1,932.63,837.81,True,point_evaluable
scene1,191,scene1_192,cargo1,P2,934.46,852.46,True,point_evaluable
scene1,191,scene1_192,cargo1,P3,936.36,857.72,True,point_evaluable
scene1,192,scene1_193,cargo2,P1,1110.47,882.06,True,point_evaluable
scene1,192,scene1_193,cargo2,P2,1120.12,876.30,True,point_evaluable
scene1,192,scene1_193,cargo2,P3,1894.59,913.45,True,point_evaluable
scene1,193,scene1_194,cargo1,P1,938.11,826.59,True,point_evaluable
scene1,193,scene1_194,cargo1,P2,934.71,851.84,True,point_evaluable
scene1,193,scene1_194,cargo1,P3,928.68,858.90,True,point_evaluable
scene1,194,scene1_195,cargo2,P1,1107.48,876.74,True,point_evaluable
scene1,194,scene1_195,cargo2,P2,1100.71,873.20,True,point_evaluable
scene1,194,scene1_195,cargo2,P3,1117.68,889.22,True,point_evaluable
scene1,195,scene1_196,cargo2,P1,1042.68,879.70,True,point_evaluable
scene1,195,scene1_196,cargo2,P2,1074.23,892.37,True,point_evaluable
scene1,195,scene1_196,cargo2,P3,1109.37,882.79,True,point_evaluable
scene1,196,scene1_197,building3,P1,801.32,837.58,True,point_evaluable
scene1,196,scene1_197,building3,P2,842.23,872.80,True,point_evaluable
scene1,196,scene1_197,building3,P3,855.00,879.84,True,point_evaluable
scene1,197,scene1_198,building5,P1,1039.39,858.06,True,point_evaluable
scene1,197,scene1_198,building5,P2,1057.13,898.68,True,point_evaluable
scene1,197,scene1_198,building5,P3,1047.93,910.93,True,point_evaluable
scene1,198,scene1_199,truck2,P1,867.23,929.95,True,point_evaluable
scene1,198,scene1_199,truck2,P2,872.56,939.30,True,point_evaluable
scene1,198,scene1_199,truck2,P3,796.52,973.54,True,point_evaluable
scene1,199,scene1_200,forklift2,P1,889.31,965.04,True,point_evaluable
scene1,199,scene1_200,forklift2,P2,902.94,969.92,True,point_evaluable
scene1,199,scene1_200,forklift2,P3,909.75,973.54,True,point_evaluable
scene1,200,scene1_201,cargo1,P1,931.55,794.09,True,point_evaluable
scene1,200,scene1_201,cargo1,P2,932.86,812.52,True,point_evaluable
scene1,200,scene1_201,cargo1,P3,1037.58,881.42,True,point_evaluable
scene1,201,scene1_202,cargo1,P1,948.71,787.16,True,point_evaluable
scene1,201,scene1_202,cargo1,P2,952.38,835.77,True,point_evaluable
scene1,201,scene1_202,cargo1,P3,955.09,865.22,True,point_evaluable
scene1,202,scene1_203,cargo1,P1,931.06,814.03,True,point_evaluable
scene1,202,scene1_203,cargo1,P2,935.10,857.24,True,point_evaluable
scene1,203,scene1_204,building9,P1,1239.45,880.98,True,point_evaluable
scene1,203,scene1_204,building9,P2,1091.47,911.19,True,point_evaluable
scene1,203,scene1_204,building9,P3,1111.66,908.77,True,point_evaluable
scene1,204,scene1_205,building9,P1,1095.19,905.14,True,point_evaluable
scene1,204,scene1_205,building9,P2,1146.39,931.74,True,point_evaluable
scene1,204,scene1_205,building9,P3,,,False,projection_invalid
scene1,205,scene1_206,cargo1,P1,931.05,823.32,True,point_evaluable
scene1,205,scene1_206,cargo1,P2,926.20,844.97,True,point_evaluable
scene1,205,scene1_206,cargo1,P3,930.06,844.18,True,point_evaluable
scene1,206,scene1_207,cargo2,P1,1066.67,905.10,True,point_evaluable
scene1,206,scene1_207,cargo2,P2,1087.47,914.83,True,point_evaluable
scene1,206,scene1_207,cargo2,P3,1098.23,919.98,True,point_evaluable
scene1,207,scene1_208,building3,P1,848.16,894.87,True,point_evaluable
scene1,207,scene1_208,building3,P2,851.89,907.77,True,point_evaluable
scene1,207,scene1_208,building3,P3,831.20,926.46,True,point_evaluable
scene1,208,scene1_209,cargo2,P1,1095.79,865.00,True,point_evaluable
scene1,208,scene1_209,cargo2,P2,1105.97,866.95,True,point_evaluable
scene1,208,scene1_209,cargo2,P3,1117.89,866.01,True,point_evaluable
scene1,209,scene1_210,forklift1,P1,827.47,924.22,True,point_evaluable
scene1,209,scene1_210,forklift1,P2,827.52,920.28,True,point_evaluable
scene1,209,scene1_210,forklift1,P3,821.01,915.61,True,point_evaluable
scene1,210,scene1_211,truck2,P1,825.24,898.34,True,point_evaluable
scene1,210,scene1_211,truck2,P2,830.39,902.84,True,point_evaluable
scene1,210,scene1_211,truck2,P3,793.48,891.79,True,point_evaluable
scene1,211,scene1_212,truck1,P1,762.26,846.89,True,point_evaluable
scene1,211,scene1_212,truck1,P2,836.72,891.14,True,point_evaluable
scene1,211,scene1_212,truck1,P3,804.89,899.21,True,point_evaluable
scene1,212,scene1_213,building6,P1,942.49,831.67,True,point_evaluable
scene1,212,scene1_213,building6,P2,963.12,858.74,True,point_evaluable
scene1,212,scene1_213,building6,P3,1016.71,819.70,True,point_evaluable
scene1,213,scene1_214,forklift1,P1,670.68,983.83,True,point_evaluable
scene1,213,scene1_214,forklift1,P2,677.29,1000.05,True,point_evaluable
scene1,213,scene1_214,forklift1,P3,691.60,1010.51,True,point_evaluable
scene1,214,scene1_215,building9,P1,,,False,projection_invalid
scene1,214,scene1_215,building9,P2,1134.86,924.33,True,point_evaluable
scene1,214,scene1_215,building9,P3,1131.24,929.90,True,point_evaluable
scene1,215,scene1_216,building9,P1,1099.58,950.29,True,point_evaluable
scene1,215,scene1_216,building9,P2,1108.29,949.83,True,point_evaluable
scene1,215,scene1_216,building9,P3,1109.19,939.82,True,point_evaluable
scene1,216,scene1_217,forklift2,P1,852.84,928.92,True,point_evaluable
scene1,216,scene1_217,forklift2,P2,866.60,943.60,True,point_evaluable
scene1,216,scene1_217,forklift2,P3,867.56,945.67,True,point_evaluable
scene1,217,scene1_218,building5,P1,1054.01,856.54,True,point_evaluable
scene1,217,scene1_218,building5,P2,1069.20,883.32,True,point_evaluable
scene1,217,scene1_218,building5,P3,1074.78,894.17,True,point_evaluable
scene1,218,scene1_219,cargo1,P1,937.29,849.85,True,point_evaluable
scene1,218,scene1_219,cargo1,P2,939.32,881.48,True,point_evaluable
scene1,219,scene1_220,cargo1,P1,935.01,812.74,True,point_evaluable
scene1,219,scene1_220,cargo1,P2,945.90,857.58,True,point_evaluable
scene1,219,scene1_220,cargo1,P3,980.33,826.59,True,point_evaluable
scene1,220,scene1_221,building8,P1,1120.86,888.88,True,point_evaluable
scene1,220,scene1_221,building8,P2,1056.57,911.14,True,point_evaluable
scene1,220,scene1_221,building8,P3,1112.92,915.98,True,point_evaluable
scene1,221,scene1_222,truck1,P1,842.30,910.26,True,point_evaluable
scene1,221,scene1_222,truck1,P2,828.26,930.37,True,point_evaluable
scene1,221,scene1_222,truck1,P3,736.71,875.13,True,point_evaluable
scene1,222,scene1_223,building1,P1,774.82,896.82,True,point_evaluable
scene1,222,scene1_223,building1,P2,764.88,909.28,True,point_evaluable
scene1,222,scene1_223,building1,P3,765.53,915.51,True,point_evaluable
scene1,223,scene1_224,cargo2,P1,1066.07,894.06,True,point_evaluable
scene1,223,scene1_224,cargo2,P2,1087.51,896.01,True,point_evaluable
scene1,223,scene1_224,cargo2,P3,1095.51,902.01,True,point_evaluable
