scene,row_index,unified_id,panel_id,status,mask_fraction,nearest_sample_time,target_sample_time,masked_file_exists,model_input_uses_masked_path,mask_version
scene1,100,scene1::100,P2,masked,0.07373589,2.382358,2.382,True,True,hand_mask_v1
scene1,100,scene1::100,P3,masked,0.0915682,4.280154,4.280,True,True,hand_mask_v1
scene1,101,scene1::101,P1,masked,0.04992676,2.312660,2.313,True,True,hand_mask_v1
scene1,101,scene1::101,P2,masked,0.05189752,2.867960,2.868,True,True,hand_mask_v1
scene1,101,scene1::101,P3,masked,0.13271159,4.385632,4.386,True,True,hand_mask_v1
scene1,102,scene1::102,P1,masked,0.1915549,1.836232,1.836,True,True,hand_mask_v1
scene1,102,scene1::102,P2,masked,0.19347955,2.516293,2.516,True,True,hand_mask_v1
scene1,102,scene1::102,P3,masked,0.1236849,4.249466,4.249,True,True,hand_mask_v1
scene1,103,scene1::103,P1,masked,0.20493707,1.840471,1.840,True,True,hand_mask_v1
scene1,103,scene1::103,P2,masked,0.21007487,3.952453,3.952,True,True,hand_mask_v1
scene1,103,scene1::103,P3,masked,0.14067491,4.951883,4.952,True,True,hand_mask_v1
scene1,104,scene1::104,P1,masked,0.06352756,1.849390,1.849,True,True,hand_mask_v1
scene1,104,scene1::104,P2,masked,0.07606934,2.349472,2.349,True,True,hand_mask_v1
scene1,104,scene1::104,P3,masked,0.09478271,3.349703,3.350,True,True,hand_mask_v1
scene1,105,scene1::105,P1,masked,0.11655219,1.970985,1.971,True,True,hand_mask_v1
scene1,105,scene1::105,P2,masked,0.1174452,2.877698,2.878,True,True,hand_mask_v1
scene1,105,scene1::105,P3,masked,0.08779867,4.349346,4.349,True,True,hand_mask_v1
scene1,106,scene1::106,P1,masked,0.17667508,2.488028,2.488,True,True,hand_mask_v1
scene1,106,scene1::106,P2,masked,0.06822754,3.440097,3.440,True,True,hand_mask_v1
scene1,106,scene1::106,P3,masked,0.09650499,4.451261,4.451,True,True,hand_mask_v1
scene1,107,scene1::107,P1,masked,0.19409614,2.483549,2.484,True,True,hand_mask_v1
scene1,107,scene1::107,P2,masked,0.20696832,4.476841,4.477,True,True,hand_mask_v1
scene1,107,scene1::107,P3,masked,0.20816867,5.032251,5.032,True,True,hand_mask_v1
scene1,108,scene1::108,P1,masked,0.09373806,1.830142,1.830,True,True,hand_mask_v1
scene1,108,scene1::108,P2,masked,0.08663466,3.841941,3.842,True,True,hand_mask_v1
scene1,108,scene1::108,P3,masked,0.1170364,4.377320,4.377,True,True,hand_mask_v1
scene1,109,scene1::109,P1,masked,0.17031874,1.643999,1.644,True,True,hand_mask_v1
scene1,109,scene1::109,P2,masked,0.17316461,2.266913,2.267,True,True,hand_mask_v1
scene1,109,scene1::109,P3,masked,0.34110867,3.171006,3.171,True,True,hand_mask_v1
scene1,110,scene1::110,P1,masked,0.16940158,1.148502,1.149,True,True,hand_mask_v1
scene1,110,scene1::110,P2,masked,0.18181098,2.150754,2.151,True,True,hand_mask_v1
scene1,110,scene1::110,P3,masked,0.13651747,3.150982,3.151,True,True,hand_mask_v1
scene1,111,scene1::111,P1,masked,0.0701492,1.349001,1.349,True,True,hand_mask_v1
scene1,111,scene1::111,P2,masked,0.06967611,2.349033,2.349,True,True,hand_mask_v1
scene1,111,scene1::111,P3,masked,0.06993707,2.849474,2.849,True,True,hand_mask_v1
scene1,112,scene1::112,P1,masked,0.08378906,1.841190,1.841,True,True,hand_mask_v1
scene1,112,scene1::112,P2,masked,0.08302816,2.341554,2.342,True,True,hand_mask_v1
scene1,112,scene1::112,P3,masked,0.09831543,3.341523,3.342,True,True,hand_mask_v1
scene1,113,scene1::113,P1,masked,0.19393934,2.289657,2.290,True,True,hand_mask_v1
scene1,113,scene1::113,P2,masked,0.18972982,3.258095,3.258,True,True,hand_mask_v1
scene1,113,scene1::113,P3,masked,0.19726644,3.758387,3.758,True,True,hand_mask_v1
scene1,114,scene1::114,P1,masked,0.12517768,1.687801,1.688,True,True,hand_mask_v1
scene1,114,scene1::114,P2,masked,0.1056193,2.314374,2.314,True,True,hand_mask_v1
scene1,114,scene1::114,P3,masked,0.11459852,3.218812,3.219,True,True,hand_mask_v1
scene1,115,scene1::115,P1,masked,0.20506185,1.832004,1.832,True,True,hand_mask_v1
scene1,115,scene1::115,P2,masked,0.22412571,2.823817,2.824,True,True,hand_mask_v1
scene1,115,scene1::115,P3,masked,0.22660238,3.379862,3.380,True,True,hand_mask_v1
scene1,116,scene1::116,P1,masked,0.18722466,1.316423,1.316,True,True,hand_mask_v1
scene1,116,scene1::116,P2,masked,0.19010498,2.206379,2.206,True,True,hand_mask_v1
scene1,116,scene1::116,P3,masked,0.19852865,2.767572,2.768,True,True,hand_mask_v1
scene1,117,scene1::117,P1,masked,0.13935764,2.349066,2.349,True,True,hand_mask_v1
scene1,117,scene1::117,P2,masked,0.13924018,2.849583,2.850,True,True,hand_mask_v1
scene1,117,scene1::117,P3,masked,0.11108398,3.849043,3.849,True,True,hand_mask_v1
scene1,118,scene1::118,P1,masked,0.07762044,2.348832,2.349,True,True,hand_mask_v1
scene1,118,scene1::118,P2,masked,0.07580295,2.848895,2.849,True,True,hand_mask_v1
scene1,118,scene1::118,P3,masked,0.07810167,3.349185,3.349,True,True,hand_mask_v1
scene1,119,scene1::119,P1,masked,0.17526286,1.719647,1.720,True,True,hand_mask_v1
scene1,119,scene1::119,P2,masked,0.1837793,2.480005,2.480,True,True,hand_mask_v1
scene1,119,scene1::119,P3,masked,0.18493245,3.213855,3.214,True,True,hand_mask_v1
scene1,120,scene1::120,P1,masked,0.13595567,1.809569,1.810,True,True,hand_mask_v1
scene1,120,scene1::120,P2,masked,0.1419184,2.783535,2.784,True,True,hand_mask_v1
scene1,120,scene1::120,P3,masked,0.14262533,3.338343,3.338,True,True,hand_mask_v1
scene1,121,scene1::121,P1,masked,0.16597276,1.980985,1.981,True,True,hand_mask_v1
scene1,121,scene1::121,P2,masked,0.17318902,2.966142,2.966,True,True,hand_mask_v1
scene1,121,scene1::121,P3,masked,0.1741371,3.966212,3.966,True,True,hand_mask_v1
scene1,122,scene1::122,P1,masked,0.06314019,1.802143,1.802,True,True,hand_mask_v1
scene1,122,scene1::122,P2,masked,0.06120822,2.830931,2.831,True,True,hand_mask_v1
scene1,122,scene1::122,P3,masked,0.13878906,4.306994,4.307,True,True,hand_mask_v1
scene1,123,scene1::123,P1,masked,0.14592909,1.271455,1.271,True,True,hand_mask_v1
scene1,123,scene1::123,P2,masked,0.14459418,2.664161,2.664,True,True,hand_mask_v1
scene1,123,scene1::123,P3,masked,0.14553819,4.323053,4.323,True,True,hand_mask_v1
scene1,124,scene1::124,P1,masked,0.15467068,1.866325,1.866,True,True,hand_mask_v1
scene1,124,scene1::124,P2,masked,0.15852729,2.702196,2.702,True,True,hand_mask_v1
scene1,124,scene1::124,P3,masked,0.16051541,3.259974,3.260,True,True,hand_mask_v1
scene1,125,scene1::125,P1,masked,0.18220974,1.341087,1.341,True,True,hand_mask_v1
scene1,125,scene1::125,P2,masked,0.18544813,1.854495,1.854,True,True,hand_mask_v1
scene1,125,scene1::125,P3,masked,0.18895318,2.354537,2.355,True,True,hand_mask_v1
scene1,126,scene1::126,P1,masked,0.19313558,1.668557,1.669,True,True,hand_mask_v1
scene1,126,scene1::126,P2,masked,0.19237901,2.168832,2.169,True,True,hand_mask_v1
scene1,126,scene1::126,P3,masked,0.20125244,2.682840,2.683,True,True,hand_mask_v1
scene1,127,scene1::127,P1,masked,0.15904433,1.629621,1.630,True,True,hand_mask_v1
scene1,127,scene1::127,P2,masked,0.16028781,2.631513,2.632,True,True,hand_mask_v1
scene1,127,scene1::127,P3,masked,0.13639784,3.716829,3.717,True,True,hand_mask_v1
scene1,128,scene1::128,P1,masked,0.13354221,0.848735,0.849,True,True,hand_mask_v1
scene1,128,scene1::128,P2,masked,0.14610541,2.350976,2.351,True,True,hand_mask_v1
scene1,128,scene1::128,P3,masked,0.15055827,3.368567,3.369,True,True,hand_mask_v1
scene1,129,scene1::129,P1,masked,0.14556586,1.009275,1.009,True,True,hand_mask_v1
scene1,129,scene1::129,P2,masked,0.14973931,1.999436,1.999,True,True,hand_mask_v1
scene1,129,scene1::129,P3,masked,0.26188151,2.555712,2.556,True,True,hand_mask_v1
scene1,130,scene1::130,P1,masked,0.15831841,1.702121,1.702,True,True,hand_mask_v1
scene1,130,scene1::130,P2,masked,0.16598063,2.535752,2.536,True,True,hand_mask_v1
scene1,130,scene1::130,P3,masked,0.11046549,3.702570,3.703,True,True,hand_mask_v1
scene1,131,scene1::131,P1,masked,0.15354926,1.169480,1.169,True,True,hand_mask_v1
scene1,131,scene1::131,P2,masked,0.15678521,2.127626,2.128,True,True,hand_mask_v1
scene1,131,scene1::131,P3,masked,0.16265652,2.628039,2.628,True,True,hand_mask_v1
scene1,132,scene1::132,P1,masked,0.14242839,1.676946,1.677,True,True,hand_mask_v1
scene1,132,scene1::132,P2,masked,0.14561306,2.371088,2.371,True,True,hand_mask_v1
scene1,132,scene1::132,P3,masked,0.14747396,3.204915,3.205,True,True,hand_mask_v1
scene1,133,scene1::133,P1,masked,0.15458116,1.180862,1.181,True,True,hand_mask_v1
scene1,133,scene1::133,P2,masked,0.17340224,2.098604,2.099,True,True,hand_mask_v1
scene1,133,scene1::133,P3,masked,0.08627577,3.082522,3.083,True,True,hand_mask_v1
scene1,134,scene1::134,P1,masked,0.14960531,1.673991,1.674,True,True,hand_mask_v1
scene1,134,scene1::134,P2,masked,0.15277805,2.231336,2.231,True,True,hand_mask_v1
scene1,134,scene1::134,P3,masked,0.0990842,3.749104,3.749,True,True,hand_mask_v1
scene1,135,scene1::135,P1,masked,0.15765462,1.825109,1.825,True,True,hand_mask_v1
scene1,135,scene1::135,P2,masked,0.16025336,2.384455,2.384,True,True,hand_mask_v1
scene1,135,scene1::135,P3,masked,0.16451009,3.358726,3.359,True,True,hand_mask_v1
scene1,136,scene1::136,P1,masked,0.15568712,2.265898,2.266,True,True,hand_mask_v1
scene1,136,scene1::136,P2,masked,0.15728082,3.310986,3.311,True,True,hand_mask_v1
scene1,136,scene1::136,P3,masked,0.15336046,4.280296,4.280,True,True,hand_mask_v1
scene1,137,scene1::137,P1,masked,0.20116618,1.182811,1.183,True,True,hand_mask_v1
scene1,137,scene1::137,P2,masked,0.15914686,2.245854,2.246,True,True,hand_mask_v1
scene1,137,scene1::137,P3,masked,0.17017361,2.801726,2.802,True,True,hand_mask_v1
scene1,138,scene1::138,P1,masked,0.29205404,3.296905,3.297,True,True,hand_mask_v1
scene1,138,scene1::138,P2,masked,0.29210395,3.964161,3.964,True,True,hand_mask_v1
scene1,138,scene1::138,P3,masked,0.55291829,4.965352,4.965,True,True,hand_mask_v1
scene1,139,scene1::139,P1,masked,0.06849121,3.114689,3.115,True,True,hand_mask_v1
scene1,139,scene1::139,P2,masked,0.07110677,3.921809,3.922,True,True,hand_mask_v1
scene1,139,scene1::139,P3,masked,0.07110135,4.483882,4.484,True,True,hand_mask_v1
scene1,140,scene1::140,P1,masked,0.18910807,1.802478,1.802,True,True,hand_mask_v1
scene1,140,scene1::140,P2,masked,0.18408474,2.748699,2.749,True,True,hand_mask_v1
scene1,140,scene1::140,P3,masked,0.18525608,3.357044,3.357,True,True,hand_mask_v1
scene1,141,scene1::141,P1,masked,0.18640137,1.239449,1.239,True,True,hand_mask_v1
scene1,141,scene1::141,P2,masked,0.18239583,2.168948,2.169,True,True,hand_mask_v1
scene1,141,scene1::141,P3,masked,0.17953016,2.669794,2.670,True,True,hand_mask_v1
scene1,142,scene1::142,P1,masked,0.18184218,1.841156,1.841,True,True,hand_mask_v1
scene1,142,scene1::142,P2,masked,0.18525255,2.841058,2.841,True,True,hand_mask_v1
scene1,142,scene1::142,P3,masked,0.54741862,4.341344,4.341,True,True,hand_mask_v1
scene1,143,scene1::143,P1,masked,0.13065755,1.142628,1.143,True,True,hand_mask_v1
scene1,143,scene1::143,P2,masked,0.13438666,1.728230,1.728,True,True,hand_mask_v1
scene1,143,scene1::143,P3,masked,0.13469157,2.739805,2.740,True,True,hand_mask_v1
scene1,144,scene1::144,P1,masked,0.12552138,2.835397,2.835,True,True,hand_mask_v1
scene1,144,scene1::144,P2,masked,0.1293476,3.335658,3.336,True,True,hand_mask_v1
scene1,144,scene1::144,P3,masked,0.13277018,3.835950,3.836,True,True,hand_mask_v1
scene1,145,scene1::145,P1,masked,0.10799479,2.247744,2.248,True,True,hand_mask_v1
scene1,145,scene1::145,P2,masked,0.50281087,3.233307,3.233,True,True,hand_mask_v1
scene1,145,scene1::145,P3,masked,0.0929267,3.759024,3.759,True,True,hand_mask_v1
scene1,146,scene1::146,P1,masked,0.09349013,1.737965,1.738,True,True,hand_mask_v1
scene1,146,scene1::146,P2,masked,0.09686415,2.716692,2.717,True,True,hand_mask_v1
scene1,146,scene1::146,P3,masked,0.10160156,3.693040,3.693,True,True,hand_mask_v1
scene1,147,scene1::147,P1,masked,0.15248481,1.179297,1.179,True,True,hand_mask_v1
scene1,147,scene1::147,P2,masked,0.14913357,2.387481,2.387,True,True,hand_mask_v1
scene1,147,scene1::147,P3,masked,0.12616238,3.747201,3.747,True,True,hand_mask_v1
scene1,148,scene1::148,P1,masked,0.14260634,2.349289,2.349,True,True,hand_mask_v1
scene1,148,scene1::148,P2,masked,0.15360297,3.349431,3.349,True,True,hand_mask_v1
scene1,148,scene1::148,P3,masked,0.12782823,4.331907,4.332,True,True,hand_mask_v1
scene1,149,scene1::149,P1,masked,0.30939073,1.846188,1.846,True,True,hand_mask_v1
scene1,149,scene1::149,P2,masked,0.29987359,2.837911,2.838,True,True,hand_mask_v1
scene1,149,scene1::149,P3,masked,0.29526638,3.394811,3.395,True,True,hand_mask_v1
scene1,150,scene1::150,P1,masked,0.2242947,2.349915,2.350,True,True,hand_mask_v1
scene1,150,scene1::150,P2,masked,0.22190023,2.850291,2.850,True,True,hand_mask_v1
scene1,150,scene1::150,P3,masked,0.12243544,3.839582,3.840,True,True,hand_mask_v1
scene1,151,scene1::151,P1,masked,0.16657986,1.315405,1.315,True,True,hand_mask_v1
scene1,151,scene1::151,P2,masked,0.18782959,2.317589,2.318,True,True,hand_mask_v1
scene1,151,scene1::151,P3,masked,0.19066243,3.309986,3.310,True,True,hand_mask_v1
scene1,152,scene1::152,P1,masked,0.18045763,1.855101,1.855,True,True,hand_mask_v1
scene1,152,scene1::152,P2,masked,0.18446398,2.355127,2.355,True,True,hand_mask_v1
scene1,152,scene1::152,P3,masked,0.18850667,2.855389,2.855,True,True,hand_mask_v1
scene1,153,scene1::153,P1,masked,0.12942627,0.674501,0.675,True,True,hand_mask_v1
scene1,153,scene1::153,P2,masked,0.14068712,2.106050,2.106,True,True,hand_mask_v1
scene1,153,scene1::153,P3,masked,0.26601264,3.190038,3.190,True,True,hand_mask_v1
scene1,154,scene1::154,P1,masked,0.26496175,2.137963,2.138,True,True,hand_mask_v1
scene1,154,scene1::154,P2,masked,0.25654297,2.693415,2.693,True,True,hand_mask_v1
scene1,154,scene1::154,P3,masked,0.14251302,3.699425,3.699,True,True,hand_mask_v1
scene1,155,scene1::155,P1,masked,0.20598633,1.829517,1.830,True,True,hand_mask_v1
scene1,155,scene1::155,P2,masked,0.21392442,2.386482,2.386,True,True,hand_mask_v1
scene1,155,scene1::155,P3,masked,0.65096408,4.423356,4.423,True,True,hand_mask_v1
scene1,156,scene1::156,P1,masked,0.16463759,2.405007,2.405,True,True,hand_mask_v1
scene1,156,scene1::156,P2,masked,0.14733805,3.389473,3.389,True,True,hand_mask_v1
scene1,156,scene1::156,P3,masked,0.15443875,3.930655,3.931,True,True,hand_mask_v1
scene1,157,scene1::157,P1,masked,0.31066461,2.234512,2.235,True,True,hand_mask_v1
scene1,157,scene1::157,P2,masked,0.28349447,2.789961,2.790,True,True,hand_mask_v1
scene1,157,scene1::157,P3,masked,0.1357959,3.838299,3.838,True,True,hand_mask_v1
scene1,158,scene1::158,P1,masked,0.17807807,1.718766,1.719,True,True,hand_mask_v1
scene1,158,scene1::158,P2,masked,0.18385688,2.648581,2.649,True,True,hand_mask_v1
scene1,158,scene1::158,P3,masked,0.11133464,3.748552,3.749,True,True,hand_mask_v1
scene1,159,scene1::159,P1,masked,0.15446208,1.237530,1.238,True,True,hand_mask_v1
scene1,159,scene1::159,P2,masked,0.16077881,1.794278,1.794,True,True,hand_mask_v1
scene1,159,scene1::159,P3,masked,0.16353299,2.796544,2.797,True,True,hand_mask_v1
scene1,160,scene1::160,P1,masked,0.16906847,1.174234,1.174,True,True,hand_mask_v1
scene1,160,scene1::160,P2,masked,0.18085422,2.174378,2.174,True,True,hand_mask_v1
scene1,160,scene1::160,P3,masked,0.10350559,3.174778,3.175,True,True,hand_mask_v1
scene1,161,scene1::161,P1,masked,0.11090495,0.835866,0.836,True,True,hand_mask_v1
scene1,161,scene1::161,P2,masked,0.12049316,1.741069,1.741,True,True,hand_mask_v1
scene1,161,scene1::161,P3,masked,0.12176758,2.324710,2.325,True,True,hand_mask_v1
scene1,162,scene1::162,P1,masked,0.15916992,1.668613,1.669,True,True,hand_mask_v1
scene1,162,scene1::162,P2,masked,0.16185737,2.168784,2.169,True,True,hand_mask_v1
scene1,162,scene1::162,P3,masked,0.07895182,3.682871,3.683,True,True,hand_mask_v1
scene1,163,scene1::163,P1,masked,0.17413005,2.401673,2.402,True,True,hand_mask_v1
scene1,163,scene1::163,P2,masked,0.17733073,3.331598,3.332,True,True,hand_mask_v1
scene1,163,scene1::163,P3,masked,0.09961914,4.405524,4.406,True,True,hand_mask_v1
scene1,164,scene1::164,P1,masked,0.27042752,2.319439,2.319,True,True,hand_mask_v1
scene1,164,scene1::164,P2,masked,0.29239583,3.318754,3.319,True,True,hand_mask_v1
scene1,164,scene1::164,P3,masked,0.30432888,3.866086,3.866,True,True,hand_mask_v1
scene1,165,scene1::165,P1,masked,0.12098877,1.521687,1.522,True,True,hand_mask_v1
scene1,165,scene1::165,P2,masked,0.13503716,2.568160,2.568,True,True,hand_mask_v1
scene1,165,scene1::165,P3,masked,0.13839111,3.147134,3.147,True,True,hand_mask_v1
scene1,166,scene1::166,P1,masked,0.17376926,1.002127,1.002,True,True,hand_mask_v1
scene1,166,scene1::166,P2,masked,0.19767931,2.113855,2.114,True,True,hand_mask_v1
scene1,166,scene1::166,P3,masked,0.16330892,3.060499,3.060,True,True,hand_mask_v1
scene1,167,scene1::167,P1,masked,0.17517415,1.001983,1.002,True,True,hand_mask_v1
scene1,167,scene1::167,P2,masked,0.12828396,1.515694,1.516,True,True,hand_mask_v1
scene1,167,scene1::167,P3,masked,0.13710422,2.515472,2.515,True,True,hand_mask_v1
scene1,168,scene1::168,P1,masked,0.20267361,2.127371,2.127,True,True,hand_mask_v1
scene1,168,scene1::168,P2,masked,0.20890842,2.686949,2.687,True,True,hand_mask_v1
scene1,168,scene1::168,P3,masked,0.06909749,3.645935,3.646,True,True,hand_mask_v1
scene1,169,scene1::169,P1,masked,0.21693576,1.682727,1.683,True,True,hand_mask_v1
scene1,169,scene1::169,P2,masked,0.2023858,2.183333,2.183,True,True,hand_mask_v1
scene1,169,scene1::169,P3,masked,0.21337782,3.196819,3.197,True,True,hand_mask_v1
scene1,170,scene1::170,P1,masked,0.14333632,1.374594,1.375,True,True,hand_mask_v1
scene1,170,scene1::170,P2,masked,0.14415283,1.932943,1.933,True,True,hand_mask_v1
scene1,171,scene1::171,P1,masked,0.21774306,0.940282,0.940,True,True,hand_mask_v1
scene1,171,scene1::171,P2,masked,0.24438856,1.609270,1.609,True,True,hand_mask_v1
scene1,171,scene1::171,P3,masked,0.238581,2.498073,2.498,True,True,hand_mask_v1
scene1,172,scene1::172,P1,masked,0.17009603,0.995103,0.995,True,True,hand_mask_v1
scene1,172,scene1::172,P2,masked,0.17526611,1.620851,1.621,True,True,hand_mask_v1
scene1,172,scene1::172,P3,masked,0.18061605,2.563969,2.564,True,True,hand_mask_v1
scene1,173,scene1::173,P1,masked,0.1262028,0.835118,0.835,True,True,hand_mask_v1
scene1,173,scene1::173,P2,masked,0.16627197,2.335410,2.335,True,True,hand_mask_v1
scene1,173,scene1::173,P3,masked,0.18136176,3.835721,3.836,True,True,hand_mask_v1
scene1,174,scene1::174,P1,masked,0.12917996,1.175027,1.175,True,True,hand_mask_v1
scene1,174,scene1::174,P2,masked,0.11174859,2.674638,2.675,True,True,hand_mask_v1
scene1,174,scene1::174,P3,masked,0.09856445,3.174702,3.175,True,True,hand_mask_v1
scene1,175,scene1::175,P1,masked,0.16958143,1.709937,1.710,True,True,hand_mask_v1
scene1,175,scene1::175,P2,masked,0.17514323,2.543793,2.544,True,True,hand_mask_v1
scene1,175,scene1::175,P3,masked,0.173514,3.224302,3.224,True,True,hand_mask_v1
scene1,176,scene1::176,P1,masked,0.15247097,1.682143,1.682,True,True,hand_mask_v1
scene1,176,scene1::176,P2,masked,0.15478814,2.696292,2.696,True,True,hand_mask_v1
scene1,176,scene1::176,P3,masked,0.15603217,3.265490,3.265,True,True,hand_mask_v1
scene1,177,scene1::177,P1,masked,0.13948459,1.852314,1.852,True,True,hand_mask_v1
scene1,177,scene1::177,P2,masked,0.13304715,2.739695,2.740,True,True,hand_mask_v1
scene1,177,scene1::177,P3,masked,0.14207926,3.337839,3.338,True,True,hand_mask_v1
scene1,178,scene1::178,P1,masked,0.16781603,1.668922,1.669,True,True,hand_mask_v1
scene1,178,scene1::178,P2,masked,0.15284451,2.502541,2.503,True,True,hand_mask_v1
scene1,178,scene1::178,P3,masked,0.15792399,3.226170,3.226,True,True,hand_mask_v1
scene1,179,scene1::179,P1,masked,0.13862739,1.502800,1.503,True,True,hand_mask_v1
scene1,179,scene1::179,P2,masked,0.14170003,2.059084,2.059,True,True,hand_mask_v1
scene1,179,scene1::179,P3,masked,0.14370416,3.025588,3.026,True,True,hand_mask_v1
scene1,180,scene1::180,P1,masked,0.17350152,1.619912,1.620,True,True,hand_mask_v1
scene1,180,scene1::180,P2,masked,0.17703586,2.216946,2.217,True,True,hand_mask_v1
scene1,180,scene1::180,P3,masked,0.18716553,3.176624,3.177,True,True,hand_mask_v1
scene1,181,scene1::181,P1,masked,0.12963108,1.668655,1.669,True,True,hand_mask_v1
scene1,181,scene1::181,P2,masked,0.12855767,2.668907,2.669,True,True,hand_mask_v1
scene1,181,scene1::181,P3,masked,0.12421007,3.669919,3.670,True,True,hand_mask_v1
scene1,182,scene1::182,P1,masked,0.1526709,1.168773,1.169,True,True,hand_mask_v1
scene1,182,scene1::182,P2,masked,0.17281359,2.614113,2.614,True,True,hand_mask_v1
scene1,182,scene1::182,P3,masked,0.23870036,3.613134,3.613,True,True,hand_mask_v1
scene1,183,scene1::183,P1,masked,0.16977322,0.669222,0.669,True,True,hand_mask_v1
scene1,183,scene1::183,P2,masked,0.17579834,1.545017,1.545,True,True,hand_mask_v1
scene1,183,scene1::183,P3,masked,0.19448513,2.573475,2.573,True,True,hand_mask_v1
scene1,184,scene1::184,P1,masked,0.18406901,1.682454,1.682,True,True,hand_mask_v1
scene1,184,scene1::184,P2,masked,0.17290012,2.182674,2.183,True,True,hand_mask_v1
scene1,184,scene1::184,P3,masked,0.16729275,3.182785,3.183,True,True,hand_mask_v1
scene1,185,scene1::185,P1,masked,0.21370714,1.195439,1.195,True,True,hand_mask_v1
scene1,185,scene1::185,P2,masked,0.18937012,1.695996,1.696,True,True,hand_mask_v1
