unified_id,scene,row_index,raw_referents,mapped_referents,matched_location_region_anchors,is_location_region_interaction
scene1::444,scene1,444,"Direct2, Building7","truck2,building7",building7,True
scene1::445,scene1,445,"Cargo2, Building6","cargo2,building6",building6,True
scene1::446,scene1,446,"Cargo1, Fork2","cargo1,forklift2",,False
scene1::447,scene1,447,cargo2,cargo2,,False
scene1::448,scene1,448,"Helicopter1, Cargo1, cargo2, Building9","helicopter1,cargo1,cargo2,building9",building9,True
scene1::449,scene1,449,Helicopter2,helicopter2,,False
scene1::450,scene1,450,"Helicopter2, cargo1, Building5","helicopter2,cargo1,building5",building5,True
scene1::451,scene1,451,"Cargo2, Fork1","cargo2,forklift1",,False
scene1::452,scene1,452,"Direct2, Cargo2","truck2,cargo2",,False
scene1::453,scene1,453,"cargo1, Helicopter2, Fork2","cargo1,helicopter2,forklift2",,False
scene1::454,scene1,454,"Fork2, Cargo1, Platform1","forklift2,cargo1,platform1",,False
scene1::455,scene1,455,"cargo2, Direct1","cargo2,truck1",,False
scene1::456,scene1,456,"Direct2, Cargo2","truck2,cargo2",,False
scene1::457,scene1,457,"Helicopter2, cargo1, Building3","helicopter2,cargo1,building3",building3,True
scene1::458,scene1,458,"Helicopter2, Cargo2, Fork1","helicopter2,cargo2,forklift1",,False
scene1::459,scene1,459,"Helicopter1, cargo2, Direct2","helicopter1,cargo2,truck2",,False
scene1::460,scene1,460,"Direct1, Platform1","truck1,platform1",,False
scene1::461,scene1,461,"cargo2, Platform1, Direct2","cargo2,platform1,truck2",,False
scene1::462,scene1,462,"Fork2, Cargo2, Building1","forklift2,cargo2,building1",building1,True
scene1::463,scene1,463,"Fork2, cargo1, Direct2","forklift2,cargo1,truck2",,False
scene1::464,scene1,464,"Direct1, Cargo1","truck1,cargo1",,False
scene1::465,scene1,465,"Direct1, Building1","truck1,building1",building1,True
scene1::466,scene1,466,"Fork1, Cargo2","forklift1,cargo2",,False
scene1::467,scene1,467,Cargo1,cargo1,,False
scene1::468,scene1,468,Building5,building5,building5,True
scene1::469,scene1,469,Building1,building1,building1,True
scene1::470,scene1,470,"Cargo2, Building1, Platform1","cargo2,building1,platform1",building1,True
scene1::471,scene1,471,"Fork2, cargo1","forklift2,cargo1",,False
scene1::472,scene1,472,Building9,building9,building9,True
scene1::473,scene1,473,"Fork2, cargo1","forklift2,cargo1",,False
scene1::474,scene1,474,Building9,building9,building9,True
scene1::475,scene1,475,"Helicopter1, Cargo1, Cargo2, Building10","helicopter1,cargo1,cargo2,building10",building10,True
scene1::476,scene1,476,"Helicopter2, cargo1, cargo2, Direct2","helicopter2,cargo1,cargo2,truck2",,False
scene1::477,scene1,477,"Fork2, Platform1","forklift2,platform1",,False
scene1::478,scene1,478,"cargo1, Building4","cargo1,building4",building4,True
scene1::479,scene1,479,"cargo2, Building2, Building8","cargo2,building2,building8","building2,building8",True
scene1::480,scene1,480,"Fork2, Building5","forklift2,building5",building5,True
scene1::481,scene1,481,Direct2,truck2,,False
scene1::482,scene1,482,Direct1,truck1,,False
scene1::483,scene1,483,"cargo1, Helicopter2","cargo1,helicopter2",,False
scene1::484,scene1,484,"Fork1, cargo1, Building3","forklift1,cargo1,building3",building3,True
scene1::485,scene1,485,"Direct1, Cargo2","truck1,cargo2",,False
scene1::486,scene1,486,"cargo2, Building7","cargo2,building7",building7,True
scene1::487,scene1,487,"Direct2, Fork2","truck2,forklift2",,False
scene1::488,scene1,488,"Helicopter1, Cargo1","helicopter1,cargo1",,False
scene1::489,scene1,489,"Helicopter2, Cargo2, Building3","helicopter2,cargo2,building3",building3,True
scene1::490,scene1,490,"Cargo2, Building2, Building8","cargo2,building2,building8","building2,building8",True
scene1::491,scene1,491,"Helicopter1, cargo1, Helicopter2","helicopter1,cargo1,helicopter2",,False
scene1::492,scene1,492,"Helicopter2, cargo2","helicopter2,cargo2",,False
scene1::493,scene1,493,"cargo1, Building6","cargo1,building6",building6,True
scene1::494,scene1,494,"Fork1, Cargo2, Direct2","forklift1,cargo2,truck2",,False
scene1::495,scene1,495,"Direct1, cargo1","truck1,cargo1",,False
scene1::496,scene1,496,"Helicopter2, Cargo1, cargo1, Direct1","helicopter2,cargo1,cargo1,truck1",,False
scene1::497,scene1,497,"Direct1, cargo1, Helicopter1","truck1,cargo1,helicopter1",,False
scene1::498,scene1,498,"Fork2, Fork1","forklift2,forklift1",,False
scene1::499,scene1,499,"cargo2, Fork1, Fork2","cargo2,forklift1,forklift2",,False
scene1::500,scene1,500,"Fork2, cargo1, Direct1","forklift2,cargo1,truck1",,False
scene1::501,scene1,501,"Fork2, Direct1","forklift2,truck1",,False
scene1::502,scene1,502,"Helicopter2, Cargo2, Building7","helicopter2,cargo2,building7",building7,True
scene1::503,scene1,503,"Helicopter2, cargo1, Cargo1, Helicopter1","helicopter2,cargo1,cargo1,helicopter1",,False
scene1::504,scene1,504,"Helicopter2, cargo1, Building2","helicopter2,cargo1,building2",building2,True
scene1::505,scene1,505,"Fork2, Helicopter2","forklift2,helicopter2",,False
scene1::506,scene1,506,"Fork2, Building10","forklift2,building10",building10,True
scene1::507,scene1,507,"Fork1, Cargo2","forklift1,cargo2",,False
scene1::508,scene1,508,"Cargo2, Direct1, Building7","cargo2,truck1,building7",building7,True
scene1::509,scene1,509,"cargo2, Building4","cargo2,building4",building4,True
scene1::510,scene1,510,"Cargo2, Direct2","cargo2,truck2",,False
scene1::511,scene1,511,"Direct1, cargo2","truck1,cargo2",,False
scene1::512,scene1,512,"cargo2, Building7, Building10","cargo2,building7,building10","building10,building7",True
scene1::513,scene1,513,"Fork2, Cargo2, Direct2","forklift2,cargo2,truck2",,False
scene1::514,scene1,514,"Direct2, Cargo2, Direct1","truck2,cargo2,truck1",,False
scene1::515,scene1,515,"Direct2, cargo1, Fork2","truck2,cargo1,forklift2",,False
scene1::516,scene1,516,"Helicopter2, cargo1, Cargo1, Building2","helicopter2,cargo1,cargo1,building2",building2,True
scene1::517,scene1,517,"Helicopter1, cargo1","helicopter1,cargo1",,False
scene1::518,scene1,518,"Helicopter1, cargo1, cargo2, Building10","helicopter1,cargo1,cargo2,building10",building10,True
scene1::519,scene1,519,"Direct1, Cargo2, Building1","truck1,cargo2,building1",building1,True
scene1::520,scene1,520,"Helicopter1, cargo2, Cargo1, Fork1","helicopter1,cargo2,cargo1,forklift1",,False
scene1::521,scene1,521,"Direct1, Building7","truck1,building7",building7,True
scene1::522,scene1,522,"Fork1, Building6","forklift1,building6",building6,True
scene1::523,scene1,523,Fork2,forklift2,,False
scene1::524,scene1,524,Fork2,forklift2,,False
scene1::525,scene1,525,"Cargo1, Platform1","cargo1,platform1",,False
scene1::526,scene1,526,"cargo2, Fork2, Platform1","cargo2,forklift2,platform1",,False
scene1::527,scene1,527,"Helicopter2, Cargo2","helicopter2,cargo2",,False
scene1::528,scene1,528,"Helicopter1, cargo1, Building1","helicopter1,cargo1,building1",building1,True
scene1::529,scene1,529,"Cargo2, Building1","cargo2,building1",building1,True
scene1::530,scene1,530,"Direct1, Cargo1, Fork1","truck1,cargo1,forklift1",,False
scene1::531,scene1,531,"Direct1, cargo1, Building5","truck1,cargo1,building5",building5,True
scene1::532,scene1,532,"Helicopter1, Cargo1, Platform1","helicopter1,cargo1,platform1",,False
scene1::533,scene1,533,"Helicopter1, Cargo1, Building10","helicopter1,cargo1,building10",building10,True
scene1::534,scene1,534,"cargo1, Platform1","cargo1,platform1",,False
scene1::535,scene1,535,"Direct2, Cargo2, Building5","truck2,cargo2,building5",building5,True
scene1::536,scene1,536,"Fork1, cargo2, Platform1","forklift1,cargo2,platform1",,False
scene1::537,scene1,537,"Direct2, Building5","truck2,building5",building5,True
scene1::538,scene1,538,"Cargo2, Direct2","cargo2,truck2",,False
scene1::539,scene1,539,Building5,building5,building5,True
scene1::540,scene1,540,"Helicopter2, cargo1","helicopter2,cargo1",,False
scene1::541,scene1,541,"Helicopter1, cargo2","helicopter1,cargo2",,False
scene1::542,scene1,542,"cargo2, Building3, Building7","cargo2,building3,building7","building3,building7",True
scene1::543,scene1,543,"Helicopter1, cargo1, Direct1","helicopter1,cargo1,truck1",,False
scene1::544,scene1,544,"Helicopter2, cargo2, cargo1, Fork1","helicopter2,cargo2,cargo1,forklift1",,False
scene1::545,scene1,545,"Cargo1, Building9, Building7","cargo1,building9,building7","building7,building9",True
scene1::546,scene1,546,"Helicopter1, Cargo1, Building2","helicopter1,cargo1,building2",building2,True
scene1::547,scene1,547,"Direct1, Building10","truck1,building10",building10,True
scene1::548,scene1,548,"Direct2, Cargo1, Platform1","truck2,cargo1,platform1",,False
scene1::549,scene1,549,"Fork1, cargo2, Building9","forklift1,cargo2,building9",building9,True
scene1::550,scene1,550,"cargo2, Platform1","cargo2,platform1",,False
scene1::551,scene1,551,"Cargo1, Platform1","cargo1,platform1",,False
scene1::552,scene1,552,Building7,building7,building7,True
scene1::553,scene1,553,"Cargo1, Platform1","cargo1,platform1",,False
scene1::554,scene1,554,"Direct2, Cargo1, Building3","truck2,cargo1,building3",building3,True
scene1::555,scene1,555,"Helicopter2, cargo2, cargo1, Direct1","helicopter2,cargo2,cargo1,truck1",,False
scene1::556,scene1,556,"Helicopter2, cargo2","helicopter2,cargo2",,False
scene1::557,scene1,557,"Cargo1, Building1, Building2","cargo1,building1,building2","building1,building2",True
scene1::558,scene1,558,"Cargo2, Fork1","cargo2,forklift1",,False
scene1::559,scene1,559,"Helicopter1, Cargo1, cargo2, Platform1","helicopter1,cargo1,cargo2,platform1",,False
scene1::560,scene1,560,"Cargo2, Building3","cargo2,building3",building3,True
scene1::561,scene1,561,"Direct1, Cargo1, Direct2","truck1,cargo1,truck2",,False
scene1::562,scene1,562,"Helicopter2, cargo2, Cargo2, Fork1","helicopter2,cargo2,cargo2,forklift1",,False
scene1::563,scene1,563,"Direct2, Cargo2","truck2,cargo2",,False
scene1::564,scene1,564,"Direct1, Building5","truck1,building5",building5,True
scene1::565,scene1,565,"Fork1, cargo1, Building9","forklift1,cargo1,building9",building9,True
scene1::566,scene1,566,"Direct2, Building4","truck2,building4",building4,True
scene1::567,scene1,567,"cargo1, Building3","cargo1,building3",building3,True
scene1::568,scene1,568,Building1,building1,building1,True
scene1::569,scene1,569,Direct2,truck2,,False
scene1::570,scene1,570,Building8,building8,building8,True
scene1::571,scene1,571,"Helicopter1, cargo2, Building1","helicopter1,cargo2,building1",building1,True
scene1::572,scene1,572,"Helicopter1, Cargo2, Cargo1, Building5","helicopter1,cargo2,cargo1,building5",building5,True
scene1::573,scene1,573,"Cargo2, Platform1","cargo2,platform1",,False
scene1::574,scene1,574,"Helicopter2, Cargo1","helicopter2,cargo1",,False
scene1::575,scene1,575,"cargo2, Helicopter2","cargo2,helicopter2",,False
scene1::576,scene1,576,Cargo2,cargo2,,False
scene1::577,scene1,577,"Direct2, cargo2","truck2,cargo2",,False
scene1::578,scene1,578,"Direct2, Cargo2, Building7","truck2,cargo2,building7",building7,True
scene1::579,scene1,579,"Direct2, cargo1, Building7","truck2,cargo1,building7",building7,True
scene1::580,scene1,580,"Helicopter1, Cargo1, cargo2, Platform1","helicopter1,cargo1,cargo2,platform1",,False
scene1::581,scene1,581,"cargo1, Direct2","cargo1,truck2",,False
scene1::582,scene1,582,"Helicopter2, Cargo1, Building9","helicopter2,cargo1,building9",building9,True
scene1::583,scene1,583,Direct1,truck1,,False
scene1::584,scene1,584,"Helicopter2, Cargo2, cargo2, Building5","helicopter2,cargo2,cargo2,building5",building5,True
scene1::585,scene1,585,"Helicopter1, cargo1, Building2","helicopter1,cargo1,building2",building2,True
scene1::586,scene1,586,"cargo2, Direct2","cargo2,truck2",,False
scene1::587,scene1,587,"Direct2, Building7","truck2,building7",building7,True
scene1::588,scene1,588,"Helicopter2, cargo2, cargo1, Platform1","helicopter2,cargo2,cargo1,platform1",,False
scene1::589,scene1,589,"Direct2, Cargo2","truck2,cargo2",,False
scene1::590,scene1,590,Building1,building1,building1,True
scene1::591,scene1,591,"Fork1, cargo1, Fork2","forklift1,cargo1,forklift2",,False
scene1::592,scene1,592,"Direct1, Platform1","truck1,platform1",,False
scene1::593,scene1,593,"Helicopter1, cargo1, Building3","helicopter1,cargo1,building3",building3,True
scene1::594,scene1,594,"Direct2, cargo2","truck2,cargo2",,False
scene1::595,scene1,595,"cargo2, Direct2","cargo2,truck2",,False
scene1::596,scene1,596,"Helicopter1, cargo1, Cargo1, Building6","helicopter1,cargo1,cargo1,building6",building6,True
scene1::597,scene1,597,"Fork1, Cargo2, Helicopter1","forklift1,cargo2,helicopter1",,False
scene1::598,scene1,598,Helicopter1,helicopter1,,False
scene1::599,scene1,599,"Direct2, Cargo1, Building9","truck2,cargo1,building9",building9,True
scene1::600,scene1,600,"Helicopter1, Cargo1, Platform1","helicopter1,cargo1,platform1",,False
scene1::601,scene1,601,"Cargo2, Fork1","cargo2,forklift1",,False
scene1::602,scene1,602,Helicopter1,helicopter1,,False
scene1::603,scene1,603,Building6,building6,building6,True
scene1::604,scene1,604,"Helicopter1, cargo1, Building1","helicopter1,cargo1,building1",building1,True
scene1::605,scene1,605,"Fork2, Building10","forklift2,building10",building10,True
scene1::606,scene1,606,"Direct2, Cargo2, Building1","truck2,cargo2,building1",building1,True
scene1::607,scene1,607,"Direct1, cargo1, Building10","truck1,cargo1,building10",building10,True
scene1::608,scene1,608,"Cargo1, Building1","cargo1,building1",building1,True
scene1::609,scene1,609,Fork1,forklift1,,False
scene1::610,scene1,610,"Helicopter2, Cargo2","helicopter2,cargo2",,False
scene1::611,scene1,611,"Fork1, Cargo1","forklift1,cargo1",,False
scene1::612,scene1,612,"Direct1, Cargo2, Building4","truck1,cargo2,building4",building4,True
scene1::613,scene1,613,"Helicopter1, cargo1, cargo2, Building6","helicopter1,cargo1,cargo2,building6",building6,True
scene1::614,scene1,614,Building6,building6,building6,True
scene1::615,scene1,615,Cargo1,cargo1,,False
scene1::616,scene1,616,"Direct2, cargo1","truck2,cargo1",,False
scene1::617,scene1,617,"Helicopter1, Cargo2, Building1","helicopter1,cargo2,building1",building1,True
scene1::618,scene1,618,"Fork1, cargo1, Building1","forklift1,cargo1,building1",building1,True
scene1::619,scene1,619,"Helicopter2, Cargo1, Platform1","helicopter2,cargo1,platform1",,False
scene1::620,scene1,620,Building9,building9,building9,True
scene1::621,scene1,621,Building3,building3,building3,True
scene1::622,scene1,622,"Helicopter1, cargo1, Building3","helicopter1,cargo1,building3",building3,True
scene1::623,scene1,623,"Fork2, Fork1","forklift2,forklift1",,False
scene1::624,scene1,624,"Fork2, Helicopter1","forklift2,helicopter1",,False
scene1::625,scene1,625,"Fork1, Cargo2, Building10","forklift1,cargo2,building10",building10,True
scene1::626,scene1,626,"Helicopter2, cargo2","helicopter2,cargo2",,False
scene1::627,scene1,627,Building10,building10,building10,True
scene1::628,scene1,628,"Cargo1, Building4","cargo1,building4",building4,True
scene1::629,scene1,629,"Helicopter2, cargo2, Helicopter1","helicopter2,cargo2,helicopter1",,False
scene1::630,scene1,630,"cargo1, Building9, Building3","cargo1,building9,building3","building3,building9",True
scene1::631,scene1,631,"Fork2, Cargo2, Building6","forklift2,cargo2,building6",building6,True
scene1::632,scene1,632,"Fork2, Building7","forklift2,building7",building7,True
scene1::633,scene1,633,"cargo1, Building3","cargo1,building3",building3,True
scene1::634,scene1,634,"Cargo2, Fork1, Helicopter2","cargo2,forklift1,helicopter2",,False
scene1::635,scene1,635,"cargo2, Building10, Building9","cargo2,building10,building9","building10,building9",True
scene1::636,scene1,636,"cargo1, Direct1","cargo1,truck1",,False
scene1::637,scene1,637,"cargo2, Building1, Platform1","cargo2,building1,platform1",building1,True
scene1::638,scene1,638,"Direct1, Building4","truck1,building4",building4,True
scene1::639,scene1,639,Fork1,forklift1,,False
scene1::640,scene1,640,cargo1,cargo1,,False
scene1::641,scene1,641,Cargo1,cargo1,,False
scene1::642,scene1,642,"Direct1, Cargo2, Building2","truck1,cargo2,building2",building2,True
scene1::643,scene1,643,Building8,building8,building8,True
scene1::644,scene1,644,"Cargo2, Direct1","cargo2,truck1",,False
scene1::645,scene1,645,Direct1,truck1,,False
scene1::646,scene1,646,"Helicopter1, Cargo2, cargo1, Direct2","helicopter1,cargo2,cargo1,truck2",,False
scene1::647,scene1,647,Fork2,forklift2,,False
scene1::648,scene1,648,"Helicopter2, cargo1, cargo2, Building3","helicopter2,cargo1,cargo2,building3",building3,True
scene1::649,scene1,649,"Direct1, cargo1, Fork2","truck1,cargo1,forklift2",,False
scene1::650,scene1,650,"Helicopter1, Cargo2, Cargo1, Building1","helicopter1,cargo2,cargo1,building1",building1,True
scene1::651,scene1,651,"Direct1, Building6","truck1,building6",building6,True
scene1::652,scene1,652,"Helicopter2, cargo1, Cargo2, Helicopter1","helicopter2,cargo1,cargo2,helicopter1",,False
